,phrase,label,sentiment,subjectivity,language,count
JVA,JVA,LOC,0.0,0.0,de,1
EU-Debatte,EU-Debatte,LOC,-0.7,0.0,de,1
Deutsches Steuergeld,Deutsches Steuergeld,LOC,0.0,0.0,de,1
Sächsischer Minister Günther: «Es,Sächsischer Minister Günther: «Es,LOC,0.0,0.0,de,1
Holzresten,Holzresten,LOC,0.0,0.0,de,1
EU-Arzneimittelbehörde,EU-Arzneimittelbehörde,LOC,0.7,0.0,de,1
"Deutschland: ""Gaspreisbremse","Deutschland: ""Gaspreisbremse",LOC,0.0,0.0,de,1
Barmar,Barmar,LOC,0.0,0.0,de,1
Ministerpräsidentenkonferenz: Länder,Ministerpräsidentenkonferenz: Länder,LOC,0.0,0.0,de,1
Sozialproteste,Sozialproteste,LOC,0.7,0.0,de,1
Schwaben,Schwaben,LOC,0.35,0.0,de,1
200-Milliarden-Topf,200-Milliarden-Topf,LOC,0.7,0.0,de,1
Statistische Bundesamt,Statistische Bundesamt,LOC,0.0,0.0,de,1
Konjunktur: Ifo-GeschÃ¤ftsklima,Konjunktur: Ifo-GeschÃ¤ftsklima,LOC,0.0,0.0,de,1
Hannover.,Hannover.,LOC,-1.0,0.0,de,1
Kurses,Kurses,LOC,1.0,0.0,de,1
Gaspreisdeckel,Gaspreisdeckel,LOC,0.0,0.0,de,1
"Atombehörden-Chef: ""Putin","Atombehörden-Chef: ""Putin",LOC,0.0,0.0,de,1
EU-Energiedebatte,EU-Energiedebatte,LOC,1.0,0.0,de,1
Iberische Halbinsel,Iberische Halbinsel,LOC,0.0,0.0,de,1
Nordeuropa,Nordeuropa,LOC,0.0,0.0,de,1
Stiko,Stiko,LOC,0.0,0.0,de,1
ukrainischen Regierung,ukrainischen Regierung,LOC,0.0,0.0,de,1
Langfristverträge,Langfristverträge,LOC,0.0,0.0,de,1
Energieverbrauchs.,Energieverbrauchs.,LOC,1.0,0.0,de,1
Ifo-GeschÃ¤ftsklima,Ifo-GeschÃ¤ftsklima,LOC,0.0,0.0,de,1
Winter-Rezession,Winter-Rezession,LOC,0.0,0.0,de,1
RP,RP,LOC,-0.7,0.0,de,1
Linke-Politiker,Linke-Politiker,LOC,0.0,0.0,de,1
Hohe Energiepreise:,Hohe Energiepreise:,LOC,0.0,0.0,de,1
Koreaner,Koreaner,LOC,0.0,0.0,de,1
"Schwimmbäder: ""Schwimmen","Schwimmbäder: ""Schwimmen",LOC,0.0,0.0,de,1
Hauptbahnhof,Hauptbahnhof,LOC,-0.7,0.0,de,1
Karlsruher Bahnhof,Karlsruher Bahnhof,LOC,-0.7,0.0,de,1
Notfall-Liste,Notfall-Liste,LOC,0.0,0.0,de,1
Blumentopf,Blumentopf,LOC,0.0,1.0,de,1
Leonberg,Leonberg,LOC,0.0,0.0,de,1
A81-Tunnel,A81-Tunnel,LOC,0.0,0.0,de,1
Washington DC…,Washington DC…,LOC,0.7,0.0,de,1
Flüssiggases,Flüssiggases,LOC,0.0,0.3333333333333333,de,1
Bayreuth: Gasaustritt,Bayreuth: Gasaustritt,LOC,0.0,0.0,de,1
Gasumlage,Gasumlage,LOC,-0.7,0.0,de,1
Österreich.,Österreich.,LOC,0.0,0.0,de,1
Großstreit,Großstreit,LOC,-0.15000000000000002,0.0,de,1
Baltic Pipe,Baltic Pipe,LOC,0.0,0.0,de,1
Wenigstens,Wenigstens,LOC,0.0,0.0,de,1
Kommt,Kommt,LOC,0.0,0.0,de,1
Schwerin,Schwerin,LOC,0.0,0.0,,1
Nord-Stream-Pipelines: Größeres Leck,Nord-Stream-Pipelines: Größeres Leck,LOC,0.0,0.0,de,1
F.A.Z.-Informationen,F.A.Z.-Informationen,LOC,-1.0,0.0,de,1
Hohe Energiepreise: Die Gasumlage,Hohe Energiepreise: Die Gasumlage,LOC,0.0,0.0,de,1
Paris/Wien,Paris/Wien,LOC,1.0,0.0,de,1
Wasserstraßenbau,Wasserstraßenbau,LOC,0.0,0.0,de,1
Frankreich?,Frankreich?,LOC,0.7,0.0,de,1
Fracking-Verbot,Fracking-Verbot,LOC,0.0,0.0,de,1
niederländische Staat,niederländische Staat,LOC,0.7,0.0,de,1
Dschidda,Dschidda,LOC,0.0,0.0,de,1
Scholz: Deutschland,Scholz: Deutschland,LOC,1.0,0.0,de,1
russischen Staat,russischen Staat,LOC,0.0,0.0,de,1
Portowaja,Portowaja,LOC,0.0,0.0,de,1
Polen.,Polen.,LOC,0.0,0.0,de,1
Nord-Stream-Pipelines: Was über die Gaslecks,Nord-Stream-Pipelines: Was über die Gaslecks,LOC,0.7,0.0,de,1
AKW Lingen,AKW Lingen,LOC,0.0,0.0,de,1
Atomkraftwerk Isar,Atomkraftwerk Isar,LOC,0.0,0.0,de,1
Steuerregeln,Steuerregeln,LOC,0.0,0.0,de,1
Lieferant,Lieferant,LOC,0.0,0.0,de,1
Strommarkt,Strommarkt,LOC,0.0,0.0,de,1
Gasleck,Gasleck,LOC,0.0,0.0,de-DE,1
Drohnensichtungen,Drohnensichtungen,LOC,0.0,0.0,de,1
UrengoiPomaryUschgorod,UrengoiPomaryUschgorod,LOC,0.0,0.0,de,1
Tisch.,Tisch.,LOC,0.0,0.0,de,1
Doppel-Wumms-Dilemma.,Doppel-Wumms-Dilemma.,LOC,0.0,0.0,de,1
Donnerstagabend.,Donnerstagabend.,LOC,0.0,0.0,de,1
Doppel-Wumms,Doppel-Wumms,LOC,0.0,0.0,de,1
Ukrainekrieg,Ukrainekrieg,LOC,0.0,0.0,de,1
Gaskrise: Pankow,Gaskrise: Pankow,LOC,0.0,0.0,de,1
Hohe Energiepreise: Deckel,Hohe Energiepreise: Deckel,LOC,0.0,0.0,de,1
Stavanger Foto: Nerijus Adomaitis/reu…,Stavanger Foto: Nerijus Adomaitis/reu…,LOC,0.0,0.0,de,1
niederbayrische Atomkraftwerk,niederbayrische Atomkraftwerk,LOC,0.0,0.0,de,1
Bosporus,Bosporus,LOC,0.0,0.0,de,1
Rhein,Rhein,LOC,0.0,0.0,de,1
Gasanlage Nyhamna,Gasanlage Nyhamna,LOC,0.7,0.0,de,1
"Russlands Drohung, Europa","Russlands Drohung, Europa",LOC,0.0,0.0,de,1
Kalten,Kalten,LOC,-1.0,0.0,de-DE,1
Davos,Davos,LOC,0.0,0.0,de,1
Preisschilder,Preisschilder,LOC,0.0,1.0,de,1
Ökowärme,Ökowärme,LOC,0.0,0.0,de,1
Pipeline-Transport,Pipeline-Transport,LOC,-0.1333333333333333,0.0,de,1
Ebersberger,Ebersberger,LOC,0.0,0.0,de,1
Butscha,Butscha,LOC,-1.0,0.0,de,1
"Ukraine-Krise: Finanzmärkte, Gas-Abhängigkeiten","Ukraine-Krise: Finanzmärkte, Gas-Abhängigkeiten",LOC,0.0,0.0,de,1
Energieversorgers Süwag,Energieversorgers Süwag,LOC,0.0,0.0,de,1
Europa?,Europa?,LOC,0.0,0.0,de,1
Ukraine-Krise,Ukraine-Krise,LOC,0.0,0.0,de,1
Erdgaspipeline,Erdgaspipeline,LOC,0.0,0.0,de,1
Niedersachen,Niedersachen,LOC,0.0,0.0,de-DE,1
Brennelementfabrik Lingen:,Brennelementfabrik Lingen:,LOC,0.0,0.0,de-DE,1
Wohngeld-Bezieher,Wohngeld-Bezieher,LOC,0.7,0.0,de,1
Energie-Umbau.,Energie-Umbau.,LOC,0.0,0.0,de,1
24.06.2022 - München,24.06.2022 - München,LOC,0.0,0.0,de,1
Pipelinekapazitäten,Pipelinekapazitäten,LOC,0.0,0.0,de,1
regierungsamtlich,regierungsamtlich,LOC,0.0,0.0,de,1
Gaskrise: Nürnberg,Gaskrise: Nürnberg,LOC,-0.7,0.0,de,1
Niederbayern,Niederbayern,LOC,0.0,0.0,de,1
Schubladen,Schubladen,LOC,0.7,0.0,de,1
Mehrum,Mehrum,LOC,0.0,0.0,de,1
Taunus,Taunus,LOC,0.0,0.0,de,1
Gaskrise: Taunusstein,Gaskrise: Taunusstein,LOC,0.0,0.0,de,1
Schwimmbäder,Schwimmbäder,LOC,0.0,0.0,de-DE,1
Berlin: Drohende Gas-Krise,Berlin: Drohende Gas-Krise,LOC,0.0,0.0,de-DE,1
Deutschlehrer-Info | DW | 21.07.2022.,Deutschlehrer-Info | DW | 21.07.2022.,LOC,0.0,0.0,de,1
Berliner Regierung,Berliner Regierung,LOC,0.0,0.0,de,1
Dax,Dax,LOC,0.0,0.0,de,1
Gaskrise: Temperatur,Gaskrise: Temperatur,LOC,0.0,0.0,de,1
Lidove noviny“,Lidove noviny“,LOC,0.7,0.0,de,1
Nord Stream 1,Nord Stream 1,LOC,0.0,0.0,de,1
Pipeline-Erdgas,Pipeline-Erdgas,LOC,0.0,0.0,de,1
Hallenbäder,Hallenbäder,LOC,-0.7,0.0,de,1
Nord Stream: Was die Gaslecks,Nord Stream: Was die Gaslecks,LOC,0.0,0.0,de,1
Küste Bornholms.,Küste Bornholms.,LOC,0.0,1.0,de,1
Gas-Austritt,Gas-Austritt,LOC,0.0,0.0,de,1
Russland +++,Russland +++,LOC,0.7,0.0,de,1
Gasfeldern,Gasfeldern,LOC,0.0,0.0,de,1
Israel-Libanon: Streit,Israel-Libanon: Streit,LOC,0.0,0.0,de,1
"Berlin, der Vorsch…","Berlin, der Vorsch…",LOC,0.0,0.0,de,1
Solidaritäts-Pflicht,Solidaritäts-Pflicht,LOC,0.0,0.0,de,1
Eigentümerverbands,Eigentümerverbands,LOC,0.0,0.0,de,1
Vermieterverband,Vermieterverband,LOC,0.0,0.0,de,1
Gaspreisbremse um?4.,Gaspreisbremse um?4.,LOC,0.0,0.0,de,1
Ostsee.</li><li>,Ostsee.</li><li>,LOC,-0.15000000000000002,0.0,de,1
"Italien: Haben genug Gas, Problem","Italien: Haben genug Gas, Problem",LOC,0.7,0.0,de,1
Ostseeinsel,Ostseeinsel,LOC,0.0,0.0,de,1
Bornholms,Bornholms,LOC,0.0,0.0,de,1
Gasmarkt,Gasmarkt,LOC,0.7,0.0,de,1
Türschlitze,Türschlitze,LOC,-0.7,0.0,de,1
Damenstrumpf,Damenstrumpf,LOC,0.0,0.0,de,1
Gas-Kommission: Staat,Gas-Kommission: Staat,LOC,0.0,0.0,de,1
ENERGIEKRISE: Sorge,ENERGIEKRISE: Sorge,LOC,0.7,0.0,de,1
Badherstellers Duravit,Badherstellers Duravit,LOC,0.7,0.0,de,1
Gesamtenergieverbrauchs,Gesamtenergieverbrauchs,LOC,0.0,0.0,de,1
Gas-Ziel,Gas-Ziel,LOC,0.0,0.0,de,1
Gasspeicher-Füllstand,Gasspeicher-Füllstand,LOC,0.0,0.0,de,1
Stuttgart,Stuttgart,LOC,0.0,0.0,de,1
Schleichender,Schleichender,LOC,0.0,0.0,de,1
Braun­kohletagebaus Gar…,Braun­kohletagebaus Gar…,LOC,0.0,0.0,de,1
Statistische Bundesamt am Donnerstag,Statistische Bundesamt am Donnerstag,LOC,0.7,0.0,de,1
Greta-Spirit,Greta-Spirit,LOC,0.7,0.0,de,1
Balzli,Balzli,LOC,0.7,0.0,de,1
Ludwigshafen.,Ludwigshafen.,LOC,0.0,0.0,de,1
Magdeburg.,Magdeburg.,LOC,0.0,0.0,de,1
Dachauer,Dachauer,LOC,0.7,0.0,de,1
Putin,Putin,LOC,0.0,0.0,de,1
Ölpipeline,Ölpipeline,LOC,0.0,0.0,de,1
Warschau/Berlin,Warschau/Berlin,LOC,0.0,0.0,de,1
Pipeline Druschba:,Pipeline Druschba:,LOC,0.0,0.0,de,1
London.,London.,LOC,0.0,0.0,de,1
weggefallener,weggefallener,LOC,0.0,0.0,de,1
Kirche: Frieren,Kirche: Frieren,LOC,-1.0,0.0,de,1
Vereinigten Königsreichs,Vereinigten Königsreichs,LOC,0.0,0.0,de,1
Alla Varlamova,Alla Varlamova,LOC,0.0,0.0,de,1
Pipeline-Chaos,Pipeline-Chaos,LOC,0.0,0.0,de,1
Nord Stream-Gaspipelines,Nord Stream-Gaspipelines,LOC,0.0,0.0,de,1
Niederlanden,Niederlanden,LOC,0.0,0.0,de,1
Truppenübungsplatz +,Truppenübungsplatz +,LOC,-1.0,0.0,de,1
Gaspipeline-Lecks,Gaspipeline-Lecks,LOC,0.0,0.0,de,1
Gaslieferungen +++,Gaslieferungen +++,LOC,-1.0,0.0,de,1
Westliche Staaten,Westliche Staaten,LOC,0.0,0.0,de,1
Pipeline-Lecks,Pipeline-Lecks,LOC,0.0,1.0,de,1
Nord Stream: Pipeline-Lecks,Nord Stream: Pipeline-Lecks,LOC,0.0,0.0,de,1
Land üb…,Land üb…,LOC,0.0,0.0,de,1
Stuttgart.,Stuttgart.,LOC,0.0,0.0,de,1
schwedische Küstenwache,schwedische Küstenwache,LOC,0.0,1.0,de,1
Ampelregierung,Ampelregierung,LOC,0.0,0.0,de,1
Tagelang,Tagelang,LOC,0.0,0.0,de,1
Pipeline-Druck,Pipeline-Druck,LOC,0.0,1.0,de,1
nan Italien,nan Italien,LOC,0.7,0.0,de,1
Gaslecks: Nord-Stream-Betreiber,Gaslecks: Nord-Stream-Betreiber,LOC,0.0,0.0,de,1
"Pipeline ""Midcat","Pipeline ""Midcat",LOC,0.0,0.0,de,1
Ukraine: Menschen,Ukraine: Menschen,LOC,0.0,0.0,de,1
Heizungscheck,Heizungscheck,LOC,0.0,0.0,de,1
Spanien.,Spanien.,LOC,0.0,0.0,de,1
Berlin:,Berlin:,LOC,0.0,0.0,de,1
Gemeinde Wustermark,Gemeinde Wustermark,LOC,0.0,0.0,de,1
Winter?,Winter?,LOC,1.0,0.0,de,1
AnschlÃ¼ssen,AnschlÃ¼ssen,LOC,0.0,0.0,de,1
Prag:,Prag:,LOC,0.0,0.0,de,1
Informeller EU-Gipfel,Informeller EU-Gipfel,LOC,0.0,0.0,de,1
Preis-Wumms,Preis-Wumms,LOC,-1.0,0.0,de,1
Gaskrise: Wie MÃ¼nchens,Gaskrise: Wie MÃ¼nchens,LOC,0.0,0.0,de,1
Schweineställen,Schweineställen,LOC,0.0,0.0,de,1
Nehammer,Nehammer,LOC,-0.7,0.0,de,1
Prager Burg,Prager Burg,LOC,0.0,0.0,de,1
Corona-Krise,Corona-Krise,LOC,0.0,1.0,de,1
Gratis Grippeimpfungen,Gratis Grippeimpfungen,LOC,0.0,0.0,de,1
Bremse.,Bremse.,LOC,0.0,0.0,de,1
Schwedische Marine-Chefin: Vollständiger Pipeline-Schutz,Schwedische Marine-Chefin: Vollständiger Pipeline-Schutz,LOC,0.0,0.0,de,1
Landesgesundheitsministerium,Landesgesundheitsministerium,LOC,0.0,0.0,de,1
Ukraine-Überblick: Explosionen,Ukraine-Überblick: Explosionen,LOC,0.0,1.0,de,1
Katar:,Katar:,LOC,0.0,0.0,de,1
Weihnachten: Bin,Weihnachten: Bin,LOC,0.85,0.0,de,1
Vorzeigepaar,Vorzeigepaar,LOC,0.0,0.0,de,1
"Lützerath
Kristian Stemmler
","Lützerath
Kristian Stemmler
",LOC,0.7,0.0,de,1
Indonesiens,Indonesiens,LOC,0.0,0.0,de,1
Singapur,Singapur,LOC,0.0,0.0,de,1
U. Bucker.</em>,U. Bucker.</em>,LOC,-1.0,0.0,de,1
Golf.,Golf.,LOC,0.7,0.0,de,1
Tagebau Garzweiler II,Tagebau Garzweiler II,LOC,0.0,0.0,de,1
Griechen,Griechen,LOC,1.0,0.0,de,1
Rheinland,Rheinland,LOC,0.0,1.0,de,1
Braunkohletagebau Garzweiler,Braunkohletagebau Garzweiler,LOC,0.0,1.0,de,1
Teilzahlungsbeträge,Teilzahlungsbeträge,LOC,0.35,0.5,de,1
Nedis,Nedis,LOC,0.0,0.0,de,1
Transnistrien,Transnistrien,LOC,0.0,0.0,de,1
Schlepp,Schlepp,LOC,0.0,0.0,de,1
Peloponnes.,Peloponnes.,LOC,0.0,0.0,de,1
di…,di…,LOC,-1.0,0.0,de,1
Gasspeichers,Gasspeichers,LOC,0.0,0.0,de,1
Chile,Chile,LOC,0.0,0.0,de,1
Katar: Deutschland,Katar: Deutschland,LOC,0.0,0.0,de,1
Ludwigshafener,Ludwigshafener,LOC,0.7,0.0,de,1
Online-Vorlesungen,Online-Vorlesungen,LOC,0.0,0.0,de,1
Kinder-Interview,Kinder-Interview,LOC,0.0,0.0,de,1
Jahresverbrauchs,Jahresverbrauchs,LOC,0.0,1.0,de,1
Dnipro.,Dnipro.,LOC,0.0,0.0,de,1
Geizen,Geizen,LOC,0.0,0.0,de,1
Wismar…,Wismar…,LOC,0.0,1.0,de,1
Hohenlockstedt.,Hohenlockstedt.,LOC,0.0,0.0,de,1
Högerbaus,Högerbaus,LOC,0.0,0.0,de,1
Nord Stream-Leck,Nord Stream-Leck,LOC,0.0,0.0,de,1
Dezember-Hilfe,Dezember-Hilfe,LOC,0.0,0.0,de,1
Eckpunkten,Eckpunkten,LOC,0.0,0.0,de,1
Bundesanzeiger veröffe…,Bundesanzeiger veröffe…,LOC,-1.0,0.0,de,1
Maximalpositionen,Maximalpositionen,LOC,0.0,0.0,de,1
Russlands Atom-Drohungen,Russlands Atom-Drohungen,LOC,-1.0,0.0,de,1
Sanco Swift,Sanco Swift,LOC,0.0,0.0,de,1
Berlin: Angst vor dem Blackout: Trainieren,Berlin: Angst vor dem Blackout: Trainieren,LOC,0.0,0.0,de,1
Bali,Bali,LOC,0.0,0.0,de,1
Energie-Krise,Energie-Krise,LOC,0.7,0.0,de,1
Strompreise-Bremse,Strompreise-Bremse,LOC,0.0,0.0,de,1
Spar-Experten,Spar-Experten,LOC,0.0,0.0,de,1
europäischen Küste,europäischen Küste,LOC,0.7,0.0,de,1
Corona-Impfpässen,Corona-Impfpässen,LOC,0.7,0.0,de,1
Umwelt:,Umwelt:,LOC,0.0,0.0,de,1
Produktionsdrosselungen bei gasintensiven,Produktionsdrosselungen bei gasintensiven,LOC,0.0,0.0,de,1
Münsterländern,Münsterländern,LOC,0.7,0.0,de,1
Erdgasspeicher,Erdgasspeicher,LOC,1.0,0.0,de,1
Zehlendorfer Schule,Zehlendorfer Schule,LOC,0.0,0.0,de,1
Verschmutzer,Verschmutzer,LOC,0.0,0.0,de,1
Gasag-Tochter,Gasag-Tochter,LOC,0.0,0.0,de,1
Grippeinfektionen,Grippeinfektionen,LOC,-0.25,0.5,de,1
Influenzawelle,Influenzawelle,LOC,-0.5,0.5,de,1
Cop27,Cop27,LOC,-0.7,0.0,de,1
Erdgaspläne,Erdgaspläne,LOC,0.0,0.0,de,1
Gas-Pläne,Gas-Pläne,LOC,0.0,0.0,de,1
Andrea Beer.</em,Andrea Beer.</em,LOC,-1.0,0.0,de,1
Gasbohrungen,Gasbohrungen,LOC,0.0,0.0,de,1
Wattenmeer,Wattenmeer,LOC,0.0,0.0,de,1
Insel Borkum,Insel Borkum,LOC,0.7,0.0,de,1
Video: Blackout-Übung,Video: Blackout-Übung,LOC,0.0,0.0,de,1
Berlin-Pankow: Marodes,Berlin-Pankow: Marodes,LOC,0.0,0.0,de,1
Blackouts,Blackouts,LOC,-0.3333333333333333,0.0,de,1
Gaskrise.,Gaskrise.,LOC,0.0,0.0,de,1
Meiler Isar,Meiler Isar,LOC,0.0,0.0,de,1
Corona-News-Ticker: Schleswig-Holstein,Corona-News-Ticker: Schleswig-Holstein,LOC,0.7,0.0,de,1
Triage-Gesetz,Triage-Gesetz,LOC,0.0,0.0,de,1
Kluge,Kluge,LOC,0.0,0.0,de,1
AfD-Chef,AfD-Chef,LOC,0.0,0.0,de,1
Zeche für das Kartellge…,Zeche für das Kartellge…,LOC,0.0,0.0,de,1
Gas-Kartelle,Gas-Kartelle,LOC,0.7,0.0,de,1
Bergen.,Bergen.,LOC,0.0,0.0,de,1
Alpen,Alpen,LOC,0.0,0.0,de,1
Dom von Borkum«,Dom von Borkum«,LOC,0.0,0.0,de,1
Borkum.,Borkum.,LOC,-1.0,0.0,de,1
Umgebaute,Umgebaute,LOC,0.0,0.0,de,1
Lang,Lang,LOC,0.0,0.0,de,1
Pauèp,Pauèp,LOC,0.0,0.0,de,1
Gasspeicher-Front,Gasspeicher-Front,LOC,0.0,0.0,de,1
Donbass +++,Donbass +++,LOC,0.0,0.0,de,1
Kalifornien,Kalifornien,LOC,-1.0,0.0,de,1
Rendsburg.,Rendsburg.,LOC,0.0,0.0,de,1
Liegnitzer Straße,Liegnitzer Straße,LOC,0.0,0.0,de,1
Landkreis Rostock: Schulbus,Landkreis Rostock: Schulbus,LOC,-1.0,0.0,de,1
Nieser,Nieser,LOC,-1.0,0.0,de,1
Hamburg-Berlin,Hamburg-Berlin,LOC,0.0,0.0,de,1
Kreis Göppingen:,Kreis Göppingen:,LOC,0.0,0.0,de,1
Stockholm.,Stockholm.,LOC,0.0,0.0,de,1
Rothenburg ob der Tauber: Krankenhauspatient aus Kälte,Rothenburg ob der Tauber: Krankenhauspatient aus Kälte,LOC,0.0,0.0,de,1
flott,flott,LOC,0.0,0.0,de,1
New Yorks.,New Yorks.,LOC,0.0,0.0,de,1
New York City,New York City,LOC,0.0,0.0,de,1
LNG-Lieferungen.,LNG-Lieferungen.,LOC,0.0,0.0,de,1
Stockholm,Stockholm,LOC,0.0,0.0,de,1
Werkstätten-,Werkstätten-,LOC,0.0,0.0,de,1
Blackout.,Blackout.,LOC,0.0,0.0,de,1
Rabbinerhaus g…,Rabbinerhaus g…,LOC,0.0,0.0,de,1
Ise,Ise,LOC,-1.0,0.0,de,1
Isfahan,Isfahan,LOC,-1.0,0.0,de,1
Provinz Baghlan.,Provinz Baghlan.,LOC,0.0,0.0,de,1
Chinarak,Chinarak,LOC,0.0,0.0,de,1
Afghanistan: Wie Kinder,Afghanistan: Wie Kinder,LOC,0.0,0.0,de,1
Post,Post,LOC,0.7,0.0,de,1
Kiew:,Kiew:,LOC,0.0,0.0,de,1
MV-Schulen.,MV-Schulen.,LOC,0.0,0.0,de,1
Scharm,Scharm,LOC,0.0,0.0,de,1
Uno-Klimakonferenz,Uno-Klimakonferenz,LOC,0.0,0.0,de,1
Fangsaison,Fangsaison,LOC,0.0,0.0,de,1
Lofoten,Lofoten,LOC,0.7,0.0,de,1
NRW-Landtag,NRW-Landtag,LOC,0.0,0.0,de,1
Alten Synagoge,Alten Synagoge,LOC,0.0,0.0,de,1
Synagoge Löcher,Synagoge Löcher,LOC,0.0,0.0,de,1
Alte Synagoge,Alte Synagoge,LOC,0.0,0.0,de,1
Schüssen,Schüssen,LOC,0.0,0.0,de,1
LNG-Importen,LNG-Importen,LOC,0.0,0.0,de,1
Leitungen.,Leitungen.,LOC,0.0,0.0,de,1
LNG-Infrastruktur:,LNG-Infrastruktur:,LOC,0.0,0.0,de,1
Atomkraftwerkes Biblis,Atomkraftwerkes Biblis,LOC,0.0,0.0,de,1
Reihenhaus,Reihenhaus,LOC,0.0,0.0,de,1
Nordend,Nordend,LOC,0.0,0.0,de,1
Frankfurter Paar,Frankfurter Paar,LOC,0.0,0.0,de,1
Hass,Hass,LOC,0.0,0.0,de,1
Strompreisbremse:,Strompreisbremse:,LOC,0.7,0.0,de,1
Energiepreise:,Energiepreise:,LOC,0.0,0.0,de,1
Kreis Groß-Gerau,Kreis Groß-Gerau,LOC,0.0,0.0,de,1
Büttelborn.,Büttelborn.,LOC,0.0,0.0,de,1
Ostsee: Staatsanwalt,Ostsee: Staatsanwalt,LOC,0.7,0.0,de,1
Atomkraftwerk Biblis,Atomkraftwerk Biblis,LOC,-1.0,0.0,de,1
Hbtwfstpshfs Hbt…,Hbtwfstpshfs Hbt…,LOC,0.0,0.0,de,1
Einsparungen.,Einsparungen.,LOC,0.0,0.0,de,1
Lubmin.,Lubmin.,LOC,0.0,0.0,de,1
Dublin.,Dublin.,LOC,0.0,0.0,de,1
SH,SH,LOC,0.7,0.0,de,1
Terminals,Terminals,LOC,0.0,0.0,de,1
Großhandelsplatz,Großhandelsplatz,LOC,0.0,0.0,de,1
Energietechnikkonzerns,Energietechnikkonzerns,LOC,0.0,0.0,de,1
Spot-Preise,Spot-Preise,LOC,0.0,0.0,de,1
Den Haag [Online-Abo].,Den Haag [Online-Abo].,LOC,0.0,0.0,de,1
Landgericht,Landgericht,LOC,0.0,0.0,de,1
Illner,Illner,LOC,0.0,0.0,de,1
Akw,Akw,LOC,-1.0,0.0,de,1
Filmpark Babelsberg,Filmpark Babelsberg,LOC,0.0,0.0,de,1
Unbewohnbare,Unbewohnbare,LOC,-0.7,0.0,de,1
Einkommensfünftel,Einkommensfünftel,LOC,0.0,0.0,de,1
Ejf =b,Ejf =b,LOC,0.0,0.0,de,1
Rathaus Zehlendorf: Marodes,Rathaus Zehlendorf: Marodes,LOC,0.0,0.0,de,1
Schweiz: Frauen,Schweiz: Frauen,LOC,0.0,0.0,de,1
Märkischen Museum,Märkischen Museum,LOC,0.7,0.0,de,1
Arizona,Arizona,LOC,0.0,0.0,de,1
Vereinigten Staaten h…,Vereinigten Staaten h…,LOC,0.0,0.0,de,1
USA: Senat,USA: Senat,LOC,0.0,0.0,de,1
Energiepauschale.,Energiepauschale.,LOC,0.0,0.0,de,1
BRD,BRD,LOC,0.7,0.0,de,1
Weihnachtsgeld,Weihnachtsgeld,LOC,0.0,0.0,de,1
Weihnachtsgeld.,Weihnachtsgeld.,LOC,1.0,0.0,de,1
Essener Energ…,Essener Energ…,LOC,0.0,0.0,de,1
Republik Moldau: Überleben,Republik Moldau: Überleben,LOC,0.0,0.0,de,1
D: Gas-,D: Gas-,LOC,0.0,0.0,de,1
Kinderküche,Kinderküche,LOC,0.0,0.0,de,1
Nord-Stream-1-Röhre,Nord-Stream-1-Röhre,LOC,0.0,0.0,de,1
Czechowice-Dziedzice,Czechowice-Dziedzice,LOC,0.0,0.0,de,1
"Kohlebergwerks ""Silesia""","Kohlebergwerks ""Silesia""",LOC,0.0,0.0,de,1
Ministerpräsidentenkonferenz: Worüber Bund,Ministerpräsidentenkonferenz: Worüber Bund,LOC,0.0,0.0,de,1
Chiinu,Chiinu,LOC,0.0,0.0,de,1
Gaskrise:,Gaskrise:,LOC,0.0,0.0,de,1
Blackout:,Blackout:,LOC,0.0,0.0,de,1
Lausitz.,Lausitz.,LOC,0.0,0.0,de,1
Schwarzheide,Schwarzheide,LOC,0.0,0.0,de,1
LNG-Terminal: Stade,LNG-Terminal: Stade,LOC,0.0,0.0,de,1
Schwarzheide.,Schwarzheide.,LOC,0.0,0.0,de,1
Chi…,Chi…,LOC,0.0,0.0,de,1
Co,Co,LOC,0.0,0.0,de,1
Landkreis Freising: Funkbrücken,Landkreis Freising: Funkbrücken,LOC,0.0,0.0,de,1
Nah-,Nah-,LOC,1.0,0.0,de,1
Gas-,Gas-,LOC,0.7,0.0,de,1
Pommern:,Pommern:,LOC,0.0,0.0,de,1
Ukraine-Krieges,Ukraine-Krieges,LOC,0.7,0.0,de,1
Uno-Klimagipfel,Uno-Klimagipfel,LOC,0.0,0.0,de,1
Energiespar-Ikone,Energiespar-Ikone,LOC,1.0,0.0,de,1
Berliner Bibliotheken: Das,Berliner Bibliotheken: Das,LOC,0.0,0.0,de,1
Berliner Stadtmission,Berliner Stadtmission,LOC,-0.15000000000000002,0.0,de,1
IW,IW,LOC,0.7,0.0,de,1
Branchenverband,Branchenverband,LOC,-0.7,0.0,de,1
Fieser Kälteeinbruch: Kommt,Fieser Kälteeinbruch: Kommt,LOC,-1.0,0.0,de,1
Medizinischen Katastrophen-Hilfswerks Deutschland,Medizinischen Katastrophen-Hilfswerks Deutschland,LOC,1.0,0.0,de,1
Berlin/München,Berlin/München,LOC,0.0,0.0,de,1
Mobbing,Mobbing,LOC,0.0,1.0,de,1
Donnerstag.,Donnerstag.,LOC,0.0,0.0,de,1
Österreich: Gas-Heizungen,Österreich: Gas-Heizungen,LOC,-1.0,0.0,de,1
