,phrase,label,sentiment,subjectivity,language,count
ARD-Mittwochstalk maisch…,ARD-Mittwochstalk maisch…,MISC,,,de,1
Energiepreisbremsen.,Energiepreisbremsen.,MISC,,,de,1
"Steigen draußen die Temperaturen, laufen","Steigen draußen die Temperaturen, laufen",MISC,,,de,1
Christoph HeinDer,Christoph HeinDer,MISC,,,de,1
Inspektion auf Grünes,Inspektion auf Grünes,MISC,,,de,1
OsnabrÃ¼ck.,OsnabrÃ¼ck.,MISC,,,de,1
natÃ¼rlichâ€¦,natÃ¼rlichâ€¦,MISC,,,de,1
Streit bei Bund-Länder-Runde,Streit bei Bund-Länder-Runde,MISC,,,de,1
Bund-Länder-Beratungen,Bund-Länder-Beratungen,MISC,,,de,1
Ventil-Problematik,Ventil-Problematik,MISC,,,de,1
"Nachrichten  NDR.de
</li><li>","Nachrichten  NDR.de
</li><li>",MISC,,,de,1
AVM,AVM,MISC,,,de,1
Internet.,Internet.,MISC,,,de,1
Thermostat FritzDECT,Thermostat FritzDECT,MISC,,,de,1
AVM FritzDECT,AVM FritzDECT,MISC,,,de,1
Steigen draußen,Steigen draußen,MISC,,,de,1
FOCUS online…,FOCUS online…,MISC,,,de,1
Grüner Kurs,Grüner Kurs,MISC,,,de,1
Nachri…,Nachri…,MISC,,,de,1
| Telepolis.,| Telepolis.,MISC,,,de,1
Deutsch…,Deutsch…,MISC,,,de,1
CO2-Bilanz,CO2-Bilanz,MISC,,,de,1
Die Tage,Die Tage,MISC,,,de,1
Infektionsschutzgesetzt,Infektionsschutzgesetzt,MISC,,,de,1
Deckel.,Deckel.,MISC,,,de,1
Treffen derEU-Chef:innen,Treffen derEU-Chef:innen,MISC,,,de,1
Berliner FernwÃ¤rme-Kunden,Berliner FernwÃ¤rme-Kunden,MISC,,,de,1
FernwÃ¤rme-Produktion,FernwÃ¤rme-Produktion,MISC,,,de,1
Ost-Berliner,Ost-Berliner,MISC,,,de,1
hÃ¤nge siâ€¦,hÃ¤nge siâ€¦,MISC,,,de,1
Buhmanns.,Buhmanns.,MISC,,,de,1
Krieg Moskaus,Krieg Moskaus,MISC,,,de,1
Der Kampf der Vereinigten Staaten,Der Kampf der Vereinigten Staaten,MISC,,,de,1
"Deutschland,","Deutschland,",MISC,,,de,1
US-Börsenaufsichtsbehörde SEC,US-Börsenaufsichtsbehörde SEC,MISC,,,de,1
Atomkraft?,Atomkraft?,MISC,,,de,1
Nein danke: Fridays for Future,Nein danke: Fridays for Future,MISC,,,de,1
Septe…,Septe…,MISC,,,de,1
Hohe Energiepreise: Deutsche Stahlwerke,Hohe Energiepreise: Deutsche Stahlwerke,MISC,,,de,1
SPIEGEL-Informationen,SPIEGEL-Informationen,MISC,,,de,1
C…,C…,MISC,,,de,1
Atombeschluss: Die Anti-Atom-Sonne,Atombeschluss: Die Anti-Atom-Sonne,MISC,,,de,1
fÃ¼hrenden,fÃ¼hrenden,MISC,,,de,1
Wirtschaftsinstitute,Wirtschaftsinstitute,MISC,,,de,1
nÃ¤chste Jahr,nÃ¤chste Jahr,MISC,,,de,1
LÃ¶sunâ€¦,LÃ¶sunâ€¦,MISC,,,de,1
Krieg mit Russland,Krieg mit Russland,MISC,,,de,1
Die Reaktionen,Die Reaktionen,MISC,,,de,1
Streit in,Streit in,MISC,,,de,1
"Karsto, Norwegen
BRÜSSELtaz |","Karsto, Norwegen
BRÜSSELtaz |",MISC,,,de,1
Whisky-Rausch,Whisky-Rausch,MISC,,,de,1
Gaspreisbremse: Die plumpe Scholz-Ansage,Gaspreisbremse: Die plumpe Scholz-Ansage,MISC,,,de,1
Süchtig nach ‹Russengas›: Wie,Süchtig nach ‹Russengas›: Wie,MISC,,,de,1
sibirischen,sibirischen,MISC,,,de,1
ManometerFällt,ManometerFällt,MISC,,,de,1
Gasverkäufern.,Gasverkäufern.,MISC,,,de,1
EU-Energieminister,EU-Energieminister,MISC,,,de,1
Treffen der EU-Energieminister:,Treffen der EU-Energieminister:,MISC,,,de,1
Ein großflächiger Blackout,Ein großflächiger Blackout,MISC,,,de,1
Oeklele Iletuplelluueu ulekl Oekl,Oeklele Iletuplelluueu ulekl Oekl,MISC,,,de,1
Nord Stream 1.,Nord Stream 1.,MISC,,,de,1
Mexikos Armee,Mexikos Armee,MISC,,,de,1
IkeOe,IkeOe,MISC,,,de,1
"Heizöl, Strom","Heizöl, Strom",MISC,,,de,1
ZUR COP27,ZUR COP27,MISC,,,de,1
KabinettÂ Â ,KabinettÂ Â ,MISC,,,de,1
US-Partnerschaft be…,US-Partnerschaft be…,MISC,,,de,1
VCI-Präsident,VCI-Präsident,MISC,,,de,1
Das Schwarze Auge,Das Schwarze Auge,MISC,,,de,1
Stift,Stift,MISC,,,de,1
-Einsteiger,-Einsteiger,MISC,,,de,1
Krieges.,Krieges.,MISC,,,de,1
Beyond the obvious,Beyond the obvious,MISC,,,de,1
Gänsehaut,Gänsehaut,MISC,,,de,1
Seepferdchen?,Seepferdchen?,MISC,,,de,1
Gas.,Gas.,MISC,,,de,1
Gaspreis-Kommission: Hilfe für Unternehmen,Gaspreis-Kommission: Hilfe für Unternehmen,MISC,,,de,1
brasilianischen,brasilianischen,MISC,,,de,1
Boni-Verzicht,Boni-Verzicht,MISC,,,de,1
Fracking-Einstieg,Fracking-Einstieg,MISC,,,de,1
Geb…,Geb…,MISC,,,de,1
VorstoÃŸ,VorstoÃŸ,MISC,,,de,1
LNG-Flotte,LNG-Flotte,MISC,,,de,1
Gasbezug,Gasbezug,MISC,,,de,1
AKW-Laufzeitverlängerung,AKW-Laufzeitverlängerung,MISC,,,de,1
Psoriasis-Netz.,Psoriasis-Netz.,MISC,,,de,1
Adobe.,Adobe.,MISC,,,de,1
InDesign,InDesign,MISC,,,de,1
Photoshop,Photoshop,MISC,,,de,1
Ansturm beim Kaminbauer:,Ansturm beim Kaminbauer:,MISC,,,de,1
Gaskrise: Warum,Gaskrise: Warum,MISC,,,de,1
20 Jahre Berliner Kinder-Uni: Lichtenberger Bibliothek,20 Jahre Berliner Kinder-Uni: Lichtenberger Bibliothek,MISC,,,de,1
Nichts verbrennt dreckiger,Nichts verbrennt dreckiger,MISC,,,de,1
Energiepauschale: Verwirrung,Energiepauschale: Verwirrung,MISC,,,de,1
Welt am Sonntag,Welt am Sonntag,MISC,,,de,1
Auszahlu…,Auszahlu…,MISC,,,de,1
Welt am Sonntag“,Welt am Sonntag“,MISC,,,de,1
Energiepreispauschale.,Energiepreispauschale.,MISC,,,de,1
Russlands Einmarsch,Russlands Einmarsch,MISC,,,de,1
"EZB-Zinsentscheidung, Mercedes","EZB-Zinsentscheidung, Mercedes",MISC,,,de,1
Das Erdgas-Paradoxon.,Das Erdgas-Paradoxon.,MISC,,,de,1
Ju…,Ju…,MISC,,,de,1
Thermopylae-Triptychon,Thermopylae-Triptychon,MISC,,,de,1
Die derzeitige Situation,Die derzeitige Situation,MISC,,,de,1
Ukraine-Kriegs: Die Party,Ukraine-Kriegs: Die Party,MISC,,,de,1
Lagarde,Lagarde,MISC,,,de,1
Konjunkturausblick.,Konjunkturausblick.,MISC,,,de,1
Donâ€¦,Donâ€¦,MISC,,,de,1
Brückensanierungen,Brückensanierungen,MISC,,,de,1
September2022,September2022,MISC,,,de,1
En…,En…,MISC,,,de,1
Plus,Plus,MISC,,,de,1
Deutsche…,Deutsche…,MISC,,,de,1
Ne…,Ne…,MISC,,,de,1
Piplines Nord Stream 1 un…,Piplines Nord Stream 1 un…,MISC,,,de,1
Sonder-Einheiten,Sonder-Einheiten,MISC,,,de,1
"Inhaltsverzeichnis
Die Energiekrise","Inhaltsverzeichnis
Die Energiekrise",MISC,,,de,1
italienischen,italienischen,MISC,,,de,1
spanischen,spanischen,MISC,,,de,1
Großes Potenzial,Großes Potenzial,MISC,,,de,1
Liveticker: +++ 16:33 Atomkraftwerk Isar 2,Liveticker: +++ 16:33 Atomkraftwerk Isar 2,MISC,,,de,1
Druckhaltervorsteuerventile,Druckhaltervorsteuerventile,MISC,,,de,1
Fake-Vorwurf,Fake-Vorwurf,MISC,,,de,1
Zwei Frauen,Zwei Frauen,MISC,,,de,1
Zwei Millionen,Zwei Millionen,MISC,,,de,1
Gaspreissteigerungen bergen enorme soziale,Gaspreissteigerungen bergen enorme soziale,MISC,,,de,1
Heftige Preissteigerungen,Heftige Preissteigerungen,MISC,,,de,1
Energiekrise: Und plötzlich,Energiekrise: Und plötzlich,MISC,,,de,1
Liveticker: +++ 22:58 Deutsche Gasspeicher,Liveticker: +++ 22:58 Deutsche Gasspeicher,MISC,,,de,1
Rundgang auf der Baustelle:,Rundgang auf der Baustelle:,MISC,,,de,1
Schlag.,Schlag.,MISC,,,de,1
Höchste Zeit,Höchste Zeit,MISC,,,de,1
GaskostenEine,GaskostenEine,MISC,,,de,1
Dezember-Rechnung,Dezember-Rechnung,MISC,,,de,1
Strom…,Strom…,MISC,,,de,1
Rheinischen Revier,Rheinischen Revier,MISC,0.0,0.0,de,1
Jahr 2030,Jahr 2030,MISC,,,de,1
nordrhein-westfälischen,nordrhein-westfälischen,MISC,,,de,1
Ostsee-Gaspipeline,Ostsee-Gaspipeline,MISC,0.0,0.0,de,1
Bobbycar,Bobbycar,MISC,,,de,1
Zufallsgewinne.,Zufallsgewinne.,MISC,,,de,1
"Bundeskanzleramt, Bun…","Bundeskanzleramt, Bun…",MISC,,,de,1
"DER SPIEGEL
</li><li>49-Euro-Ticket","DER SPIEGEL
</li><li>49-Euro-Ticket",MISC,,,de,1
Die Preise für Gas und Strom,Die Preise für Gas und Strom,MISC,,,de,1
Strom- und Gaspreisbremse:,Strom- und Gaspreisbremse:,MISC,,,de,1
Mi­nis­ter­prä­si­den­t*in­nen:,Mi­nis­ter­prä­si­den­t*in­nen:,MISC,,,de,1
"DER SPIEGEL
</li><li>","DER SPIEGEL
</li><li>",MISC,,,de,1
Entlastungsmaßnahme  t-online,Entlastungsmaßnahme  t-online,MISC,,,de,1
"Gaspreis-Bremse  BILD
","Gaspreis-Bremse  BILD
",MISC,,,de,1
Die Preisbremsen für Strom und Gas,Die Preisbremsen für Strom und Gas,MISC,,,de,1
Laufzeit-Diskussionen.,Laufzeit-Diskussionen.,MISC,,,de,1
Bewertungseffekte,Bewertungseffekte,MISC,,,de,1
Rückst…,Rückst…,MISC,,,de,1
Aktu…,Aktu…,MISC,,,de,1
AKW-Standorten,AKW-Standorten,MISC,,,de,1
Gladbach-Spiel,Gladbach-Spiel,MISC,,,de,1
"Stunden am Smartphone, ungesundes Essen","Stunden am Smartphone, ungesundes Essen",MISC,,,de,1
BASF-Fabrik,BASF-Fabrik,MISC,,,de,1
Uniper-Aktionäre,Uniper-Aktionäre,MISC,,,de,1
Uniper.,Uniper.,MISC,,,de,1
Gaskonzern: Brief an die Bundesregierung: NGOs,Gaskonzern: Brief an die Bundesregierung: NGOs,MISC,,,de,1
Die Furcht,Die Furcht,MISC,,,de,1
Papier,Papier,MISC,,,de,1
Fußball-WM,Fußball-WM,MISC,,,de,1
Energie-Entlastung,Energie-Entlastung,MISC,,,de,1
Gefahr durch Holzöfen:,Gefahr durch Holzöfen:,MISC,,,de,1
Soziale,Soziale,MISC,,,de,1
russischen Angriffskrieg,russischen Angriffskrieg,MISC,,,de,1
CoV-Lockdowns,CoV-Lockdowns,MISC,,,de,1
Ein Präsentations-Coach,Ein Präsentations-Coach,MISC,,,de,1
Speaker-Coach,Speaker-Coach,MISC,,,de,1
Pläne der,Pläne der,MISC,,,de,1
Marktverzerrung,Marktverzerrung,MISC,,,de,1
Strompreisbremse.,Strompreisbremse.,MISC,0.7,0.0,de,1
Lissek.,Lissek.,MISC,,,de,1
Doppel-Wumms gegen den,Doppel-Wumms gegen den,MISC,,,de,1
Tag vor den Beratungen mit den Ländern,Tag vor den Beratungen mit den Ländern,MISC,,,de,1
Erdgas-Förderung.,Erdgas-Förderung.,MISC,,,de,1
Erdgas-Bedarfs,Erdgas-Bedarfs,MISC,,,de,1
Gaspreisbremse für alle Verbraucheri…,Gaspreisbremse für alle Verbraucheri…,MISC,,,de,1
Bund-Länder-Treffen,Bund-Länder-Treffen,MISC,,,de,1
Bund und Länder steh…,Bund und Länder steh…,MISC,,,de,1
israelischer,israelischer,MISC,,,de,1
"Nachrichten kompakt
","Nachrichten kompakt
",MISC,,,de,1
Restlauf-Frist,Restlauf-Frist,MISC,,,de,1
Landtagswahl am 9. Oktober.,Landtagswahl am 9. Oktober.,MISC,,,de,1
brandenburgischen,brandenburgischen,MISC,,,de,1
/li><li>,/li><li>,MISC,,,de,1
Manches,Manches,MISC,,,de,1
Gas- und Wärme-Kundinnen und Kunden,Gas- und Wärme-Kundinnen und Kunden,MISC,,,de,1
Kriegsbeginn,Kriegsbeginn,MISC,,,de,1
Mini…,Mini…,MISC,,,de,1
Zehn Stunden verhandeln,Zehn Stunden verhandeln,MISC,,,de,1
Tag eins des,Tag eins des,MISC,,,de,1
iberische,iberische,MISC,,,de,1
Mut zur Wahrheit?,Mut zur Wahrheit?,MISC,,,de,1
Fauler Kompromiss made,Fauler Kompromiss made,MISC,,,de,1
Tag der Ministerpräsidentenkonferenz,Tag der Ministerpräsidentenkonferenz,MISC,,,de,1
Midcat-Pipeline,Midcat-Pipeline,MISC,,,de,1
Im Zuge der Gasknappheit,Im Zuge der Gasknappheit,MISC,,,de,1
Deutâ€¦,Deutâ€¦,MISC,,,de,1
me…,me…,MISC,,,de,1
A…,A…,MISC,,,de,1
Corona-Welle,Corona-Welle,MISC,0.0,0.0,de,1
Die Frage,Die Frage,MISC,,,de,1
ol><li>200,ol><li>200,MISC,,,de,1
Kyi…,Kyi…,MISC,,,de,1
"Gaspreisbremse  t-online
</li><li>Kretschmann","Gaspreisbremse  t-online
</li><li>Kretschmann",MISC,,,de,1
"Gaspreisbremse  WELT
</li><li>Lars Kl…","Gaspreisbremse  WELT
</li><li>Lars Kl…",MISC,,,de,1
EU-Gasnetz,EU-Gasnetz,MISC,,,de,1
T…,T…,MISC,,,de,1
Streit über Pipeline:,Streit über Pipeline:,MISC,,,de,1
Coronaimpfstoffe für Kinder,Coronaimpfstoffe für Kinder,MISC,,,de,1
Energieversorgern.,Energieversorgern.,MISC,,,de,1
"Gaspreisbremse  t-online
</li><li>Energiekrise","Gaspreisbremse  t-online
</li><li>Energiekrise",MISC,,,de,1
"Loading...
Embed
","Loading...
Embed
",MISC,,,de,1
plek,plek,MISC,,,de,1
Feleot etp elpekvluatleke,Feleot etp elpekvluatleke,MISC,,,de,1
Bürgerinnen und Bürger…,Bürgerinnen und Bürger…,MISC,,,de,1
Liveticker: +++ 15:27 Kretschmer,Liveticker: +++ 15:27 Kretschmer,MISC,,,de,1
Europa z…,Europa z…,MISC,,,de,1
deutsch-französischen Freundschaft?,deutsch-französischen Freundschaft?,MISC,,,de,1
Le Maire:,Le Maire:,MISC,,,de,1
Europas Alarmsti…,Europas Alarmsti…,MISC,,,de,1
Russische Invasion: Putin,Russische Invasion: Putin,MISC,,,de,1
Bundestag.,Bundestag.,MISC,,,de,1
Disput über den Deckel.,Disput über den Deckel.,MISC,,,de,1
Tea Time,Tea Time,MISC,,,de,1
britischer,britischer,MISC,,,de,1
Sc…,Sc…,MISC,,,de,1
Der Winter droht dunkel,Der Winter droht dunkel,MISC,,,de,1
Bundesnetzagentur zufo…,Bundesnetzagentur zufo…,MISC,,,de,1
Deutschland,Deutschland,MISC,-0.002785515320334262,0.0,de,1
Krieg in der Ukraine.,Krieg in der Ukraine.,MISC,,,de,1
Nicht-Gaskunden.,Nicht-Gaskunden.,MISC,,,de,1
Resilient,Resilient,MISC,,,de,1
Wertschöpfungssysteme,Wertschöpfungssysteme,MISC,,,de,1
CO2-Ausstoß,CO2-Ausstoß,MISC,,,de,1
Fernwärmegeschäft.,Fernwärmegeschäft.,MISC,,,de,1
Der Ausbau von Windrädern an Land,Der Ausbau von Windrädern an Land,MISC,,,de,1
Wichtigster Ansa…,Wichtigster Ansa…,MISC,,,de,1
Kleinverbrauchern,Kleinverbrauchern,MISC,,,de,1
Das verblüffende Gas-Wunder,Das verblüffende Gas-Wunder,MISC,,,de,1
MidCat,MidCat,MISC,,,de,1
"Europas
E…","Europas
E…",MISC,,,de,1
Krieg in der,Krieg in der,MISC,,,de,1
Brand in Flüchtlingsheim,Brand in Flüchtlingsheim,MISC,,,de,1
"Nachrichten kompakt
Britische Premierministerin","Nachrichten kompakt
Britische Premierministerin",MISC,,,de,1
Energie-Defensive.,Energie-Defensive.,MISC,,,de,1
Deutschland Sorgen,Deutschland Sorgen,MISC,,,de,1
Defensive.,Defensive.,MISC,,,de,1
Liveticker: +++ Generalstaatsanwaltschaft,Liveticker: +++ Generalstaatsanwaltschaft,MISC,,,de,1
Fl…,Fl…,MISC,,,de,1
Monatsabschlags,Monatsabschlags,MISC,,,de,1
Elektrizitätsmarkts.,Elektrizitätsmarkts.,MISC,,,de,1
Russland-Geschäfte,Russland-Geschäfte,MISC,,,de,1
Gas- und Ölförderer Wintershall Dea,Gas- und Ölförderer Wintershall Dea,MISC,,,de,1
EU-weite Einsparziel,EU-weite Einsparziel,MISC,,,de,1
kambrischen,kambrischen,MISC,,,de,1
Qiongzhusi-Formation.,Qiongzhusi-Formation.,MISC,,,de,1
China,China,MISC,0.0,0.0,de,1
Open-RAN,Open-RAN,MISC,,,de,1
aiDgtnes,aiDgtnes,MISC,,,de,1
rakeM ovn 001 uEor,rakeM ovn 001 uEor,MISC,,,de,1
Pela- nup Iettekll.,Pela- nup Iettekll.,MISC,,,de,1
ZeekpeO,ZeekpeO,MISC,,,de,1
Treffen der EU-Energieminister: Preisdeckel ohne Wumms,Treffen der EU-Energieminister: Preisdeckel ohne Wumms,MISC,,,de,1
Die Energieminister der EU-Länder,Die Energieminister der EU-Länder,MISC,,,de,1
Treffen der EU-Energieminister: „Wir,Treffen der EU-Energieminister: „Wir,MISC,,,de,1
arabischen,arabischen,MISC,,,de,1
Idealo-Preisstudie: So viel Sparpotential,Idealo-Preisstudie: So viel Sparpotential,MISC,,,de,1
Umsatztreibâ€¦,Umsatztreibâ€¦,MISC,,,de,1
groÃŸen OnlinehÃ¤ndlern,groÃŸen OnlinehÃ¤ndlern,MISC,,,de,1
Gaspreisbremse: Verbraucher,Gaspreisbremse: Verbraucher,MISC,,,de,1
Bun…,Bun…,MISC,,,de,1
Corona-Jahre.,Corona-Jahre.,MISC,,,de,1
Kriegs,Kriegs,MISC,,,de,1
GnOoetlvop,GnOoetlvop,MISC,,,de,1
aeupelhuutulOep,aeupelhuutulOep,MISC,,,de,1
enOlupepl,enOlupepl,MISC,,,de,1
Gasauktion.,Gasauktion.,MISC,,,de,1
Wärmepumpen-Revolution.,Wärmepumpen-Revolution.,MISC,,,de,1
Atom-Wind-Solar-Plan,Atom-Wind-Solar-Plan,MISC,,,de,1
Wintershall Dea: Deutschlands,Wintershall Dea: Deutschlands,MISC,,,de,1
Die Gasspeicher sind voll,Die Gasspeicher sind voll,MISC,,,de,1
Planet A» von K…,Planet A» von K…,MISC,,,de,1
ARD-Magazin,ARD-Magazin,MISC,,,de,1
Angst vorm Blackout?,Angst vorm Blackout?,MISC,,,de,1
Hohe Gaspreise: Privathaushalte und Betriebe,Hohe Gaspreise: Privathaushalte und Betriebe,MISC,,,de,1
Gaspreisumlage.,Gaspreisumlage.,MISC,,,de,1
Der Preis für europäisches Erdgas,Der Preis für europäisches Erdgas,MISC,,,de,1
dem Krieg,dem Krieg,MISC,,,de,1
NACHRICHTEN.,NACHRICHTEN.,MISC,,,de,1
Krieg  n-tv NACHRICHTEN,Krieg  n-tv NACHRICHTEN,MISC,,,de,1
"Krieg  WELT
","Krieg  WELT
",MISC,,,de,1
Beyond the obvious: Plötzlich,Beyond the obvious: Plötzlich,MISC,,,de,1
Drohende Deindustrialisierung?,Drohende Deindustrialisierung?,MISC,,,de,1
Gasauktionsmodell: Warum,Gasauktionsmodell: Warum,MISC,,,de,1
Am Morgen brach der Preis des Terminkontrakts TTF für,Am Morgen brach der Preis des Terminkontrakts TTF für,MISC,,,de,1
russischen Überfall auf die,russischen Überfall auf die,MISC,,,de,1
Terminkontrakt TTF,Terminkontrakt TTF,MISC,,,de,1
Montagmittag,Montagmittag,MISC,,,de,1
Die FDP-Verteidigungsexpertin Marie-Agnes Strack-Zimmermann,Die FDP-Verteidigungsexpertin Marie-Agnes Strack-Zimmermann,MISC,,,de,1
Wasserstoffes,Wasserstoffes,MISC,,,de,1
Polen.,Polen.,MISC,0.0,0.0,de,1
amerikanische,amerikanische,MISC,,,de,1
"DER SPIEGEL  DER SPIEGEL
</li><li>GOLD…","DER SPIEGEL  DER SPIEGEL
</li><li>GOLD…",MISC,,,de,1
Der große Zustrom von Kunden,Der große Zustrom von Kunden,MISC,,,de,1
"Energiepauschale
DüsseldorfBis","Energiepauschale
DüsseldorfBis",MISC,,,de,1
Zumi…,Zumi…,MISC,,,de,1
Hohe Kosten,Hohe Kosten,MISC,,,de,1
Kommunen: Hilfe zur Selbsthilfe,Kommunen: Hilfe zur Selbsthilfe,MISC,,,de,1
russischen Kriegs,russischen Kriegs,MISC,,,de,1
EU-Debatte,EU-Debatte,MISC,1.0,0.0,de,1
Böllerverbot Wir,Böllerverbot Wir,MISC,,,de,1
